Foundation,url,shade,hex,hue,sat,lightness,red,green,blue
surratt beauty Surreal Skin Foundation Wand 14,https://www.sephora.com/product/surreal-real-skin-foundation-wand-P407377?icid2=products%20grid:p407377,Surreal Skin,"(160, 96, 57)",22.7184466019417,0.474654377880184,0.425490196078431,160,96,57
surratt beauty Surreal Skin Foundation Wand 15,https://www.sephora.com/product/surreal-real-skin-foundation-wand-P407377?icid2=products%20grid:p407377,Surreal Skin,"(136, 87, 57)",22.784810126582304,0.409326424870466,0.37843137254902004,136,87,57
Natasha Denona Foundation X+ 5,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,NFair,"(236, 219, 207)",24.8275862068966,0.432835820895522,0.8686274509803921,236,219,207
Natasha Denona Foundation X+ 10,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,YFair,"(235, 223, 208)",33.3333333333333,0.40298507462686606,0.8686274509803921,235,223,208
Natasha Denona Foundation X+ 20,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,YLight,"(255, 225, 204)",24.7058823529412,1.0,0.9,255,225,204
Natasha Denona Foundation X+ 22,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,RLight,"(246, 216, 202)",19.0909090909091,0.7096774193548392,0.87843137254902,246,216,202
Natasha Denona Foundation X+ 25,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,WLight,"(233, 200, 178)",24.0,0.555555555555556,0.8058823529411758,233,200,178
Natasha Denona Foundation X+ 30,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,WLight Medium,"(228, 203, 173)",32.7272727272727,0.504587155963303,0.786274509803922,228,203,173
Natasha Denona Foundation X+ 40,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,NLight Medium,"(232, 202, 175)",28.4210526315789,0.5533980582524269,0.7980392156862751,232,202,175
Natasha Denona Foundation X+ 41,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,YLight Medium,"(228, 199, 169)",30.5084745762712,0.52212389380531,0.7784313725490201,228,199,169
Natasha Denona Foundation X+ 42,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,WYMedium,"(227, 201, 175)",30.0,0.48148148148148107,0.7882352941176469,227,201,175
Natasha Denona Foundation X+ 45,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,NMedium,"(220, 193, 179)",20.487804878048802,0.3693693693693689,0.7823529411764709,220,193,179
Natasha Denona Foundation X+ 48,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,WMedium,"(208, 176, 156)",23.076923076923105,0.356164383561644,0.713725490196078,208,176,156
Natasha Denona Foundation X+ 50,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,WNWarm,"(228, 194, 172)",23.571428571428598,0.509090909090909,0.7843137254901958,228,194,172
Natasha Denona Foundation X+ 60,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,WYMedium,"(224, 177, 150)",21.8918918918919,0.544117647058823,0.733333333333333,224,177,150
Natasha Denona Foundation X+ 70,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,WNMedium,"(222, 171, 131)",26.3736263736264,0.5796178343949039,0.692156862745098,222,171,131
Natasha Denona Foundation X+ 75,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,Y Dark,"(218, 166, 127)",25.714285714285698,0.551515151515152,0.6764705882352939,218,166,127
Natasha Denona Foundation X+ 85,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,Wdark,"(202, 155, 120)",25.609756097561,0.436170212765957,0.6313725490196079,202,155,120
Natasha Denona Foundation X+ 88,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,YDark,"(208, 167, 134)",26.7567567567568,0.44047619047619,0.6705882352941179,208,167,134
Natasha Denona Foundation X+ 90,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,N Dark,"(204, 166, 129)",29.6,0.42372881355932196,0.652941176470588,204,166,129
Natasha Denona Foundation X+ 92,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,WNDeep,"(198, 153, 129)",20.8695652173913,0.377049180327869,0.641176470588235,198,153,129
Natasha Denona Foundation X+ 94,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,NDeep,"(173, 131, 108)",21.2307692307692,0.28384279475982505,0.5509803921568629,173,131,108
Marc Jacobs Beauty Shameless Youthful-Look 24H Foundation SPF 25 R590,https://www.sephora.com/product/shameless-youthful-look-24h-foundation-spf-25-P427500?icid2=products%20grid:p427500,Deep,"(98, 50, 18)",24.0,0.6896551724137929,0.227450980392157,98,50,18
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 01,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(206, 178, 155)",27.058823529411804,0.34228187919463104,0.707843137254902,206,178,155
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 02,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(236, 206, 173)",31.428571428571402,0.623762376237624,0.801960784313726,236,206,173
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 03,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(205, 169, 137)",28.2352941176471,0.404761904761905,0.6705882352941179,205,169,137
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 04,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(214, 178, 149)",26.7692307692308,0.442176870748299,0.7117647058823531,214,178,149
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 05,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(215, 186, 162)",27.1698113207547,0.398496240601504,0.7392156862745101,215,186,162
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 06,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(249, 206, 163)",30.0,0.8775510204081629,0.807843137254902,249,206,163
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 07,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(246, 206, 161)",31.7647058823529,0.8252427184466021,0.7980392156862751,246,206,161
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 08,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(202, 173, 133)",34.7826086956522,0.39428571428571396,0.6568627450980389,202,173,133
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 09,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(209, 165, 147)",17.4193548387097,0.40259740259740295,0.6980392156862739,209,165,147
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 10,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(208, 161, 125)",26.024096385542197,0.46892655367231606,0.652941176470588,208,161,125
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 11,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(206, 160, 143)",16.190476190476197,0.39130434782608703,0.6843137254901961,206,160,143
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 12,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(204, 166, 122)",32.1951219512195,0.445652173913043,0.63921568627451,204,166,122
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 13,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(204, 161, 132)",24.1666666666667,0.413793103448276,0.658823529411765,204,161,132
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 14,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(206, 165, 111)",34.1052631578947,0.49222797927461104,0.62156862745098,206,165,111
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 15,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(163, 128, 89)",31.6216216216216,0.293650793650794,0.494117647058824,163,128,89
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 16,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(166, 109, 77)",21.5730337078652,0.3662551440329221,0.476470588235294,166,109,77
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 17,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(159, 121, 79)",31.5,0.33613445378151297,0.46666666666666706,159,121,79
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 18,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(206, 165, 107)",35.1515151515151,0.5025380710659899,0.613725490196078,206,165,107
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 19,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(205, 149, 106)",26.0606060606061,0.49748743718593,0.609803921568628,205,149,106
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 20,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(209, 160, 130)",22.784810126582304,0.461988304093567,0.664705882352941,209,160,130
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 21,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(163, 98, 62)",21.386138613861398,0.44888888888888895,0.44117647058823495,163,98,62
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 22,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(214, 146, 102)",23.571428571428598,0.577319587628866,0.619607843137255,214,146,102
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 23,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(167, 109, 79)",20.4545454545455,0.35772357723577203,0.48235294117647104,167,109,79
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 24,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(152, 100, 72)",21.0,0.3571428571428571,0.43921568627451,152,100,72
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 25,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(159, 95, 68)",17.8021978021978,0.40088105726872203,0.445098039215686,159,95,68
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 26,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(165, 124, 95)",24.857142857142897,0.28,0.509803921568627,165,124,95
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 27,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(152, 100, 74)",20.0,0.345132743362832,0.443137254901961,152,100,74
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 28,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(165, 127, 81)",32.8571428571429,0.34146341463414603,0.48235294117647104,165,127,81
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 29,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(144, 93, 74)",16.2857142857143,0.321100917431193,0.42745098039215706,144,93,74
bareMinerals I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set 30,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,bareMinerals,"(145, 96, 72)",19.7260273972603,0.336405529953917,0.425490196078431,145,96,72
KEVYN AUCOIN Stripped Nude Skin Tint 01,https://www.sephora.com/product/kevyn-aucoin-stripped-nude-skin-tint-P457447?icid2=products%20grid:p457447,ST,"(252, 219, 195)",25.2631578947368,0.9047619047619051,0.8764705882352941,252,219,195
